address,latitude,longitude,sold,price,area,cbd,station,school
"26 Woodlake Boulevard,Ellenbrook,6069",-31.79129351,115.9696263,2020/10/1,520000,250,20800,12000,0.814666487
"27 Gage Street,Two Rocks,6037",-31.50197,115.59261,2020/10/1,299000,84,56100,18000,7.404956598
"26 Weldwood Road,Ocean Reef,6027",-31.76926,115.74645,2020/10/1,995000,321,23000,3100,1.36155127
"20 Exmouth Vista,Gwelup,6018",-31.86343,115.79698,2020/10/1,892000,257,11500,2100,1.971359987
"20 Ferguson Street,Middle Swan,6056",-31.86627863,116.0207544,2020/10/1,412000,154,18000,3400,1.228553462
"19 Salicina Gardens,Roleystone,6111",-32.10105279,116.0862041,2020/10/1,620000,229,27200,6900,7.395501456
"103 Coode Street,South Perth,6151",-31.98605,115.86243,2020/10/1,900000,153,3800,2700,0.754199102
"21 Trusmore Crescent,Craigie,6025",-31.78283,115.76894,2020/10/1,437000,91,20700,1500,1.487812596
"74A Reynolds Road,Mount Pleasant,6153",-32.02151345,115.847282,2020/10/1,750000,133,7800,1500,1.444547927
"1A Warnes Street,Maylands,6051",-31.92833,115.8939,2020/10/1,780000,191,4200,194,1.767404048
"25 Houston Avenue,Dianella,6059",-31.89952,115.87265,2020/10/1,765000,94,6000,4000,0.999678338
"9 Ashstead Street,Morley,6062",-31.88124675,115.9153932,2020/10/1,435000,107,9500,4100,1.526400269
"28 Craignish Loop,Kinross,6028",-31.71545,115.74451,2020/10/1,540000,253,28500,1200,2.925979859
"25 Kudos Circuit,Harrisdale,6112",-32.11769386,115.9369947,2020/10/1,548000,215,19800,7200,0.692409773
"25 Goldsworthy Entrance,Alexander Heights,6064",-31.8233,115.85862,2020/10/1,458000,145,14400,7200,2.006620913
"9 Queens Road,Mount Pleasant,6153",-32.02955504,115.8505462,2020/10/1,1350000,128,8600,2000,1.121743799
"10 Hodgson Street,Tuart Hill,6060",-31.90538698,115.8320038,2020/10/1,689000,161,5800,1300,0.336066222
"1/335 Oxford Street,Leederville,6007",-31.92760335,115.8408894,2020/10/1,880000,170,3200,1300,0.223316886
"8 Daimpre Way,Byford,6122",-32.22717175,115.9927878,2020/10/1,388000,161,33100,8400,0.951262665
"25 Geraldine Street,Bassendean,6054",-31.9083686,115.9440342,2020/10/1,387500,95,9400,626,0.526393659
"74 Station Street,Martin,6110",-32.06629681,116.0102927,2020/10/1,740000,206,19100,1100,0.201704475
"20 Fielder Road,Serpentine,6125",-32.37789,115.97288,2020/10/1,625000,202,48600,20100,12.16218534
"21 Coulthard Crescent,Canning Vale,6155",-32.07411445,115.9289661,2020/10/1,540000,178,15100,3700,1.139493491
"85 Fenchurch Street,Alexander Heights,6064",-31.82348,115.87059,2020/10/1,445000,164,14400,8300,1.884379705
"43 Elswick Street,Safety Bay,6169",-32.30388,115.73002,2020/10/1,435000,210,41000,3300,1.03102387
"11 Tremlett Street,Thornlie,6108",-32.05211,115.95317,2020/10/1,325000,99,14200,550,1.652942131
"4/7 Sepia Court,Rockingham,6168",-32.29335,115.74389,2020/10/1,180000,73,39500,1700,1.138911969
"6 Rivergum Close,Ellenbrook,6069",-31.78647,115.97368,2020/10/1,469000,174,21400,12200,0.894568317
"46 Wilford Road,Baldivis,6171",-32.302162,115.85365,2020/10/1,640000,124,39000,5500,4.271368158
"46 Whittaker Turn,Piara Waters,6112",-32.12398274,115.9224182,2020/10/1,465000,164,20000,6000,1.851556176
"14 Castleton Way,Canning Vale,6155",-32.0876,115.92582,2020/10/1,558000,225,16300,5100,0.594168452
"6 Reed Rise,Roleystone,6111",-32.12006,116.06603,2020/10/1,565000,290,27000,5000,5.181399544
"6 Ranleigh Way,Greenwood,6024",-31.82815,115.80989,2020/10/1,565000,121,14600,2200,1.282423355
"46 Valencia Avenue,Churchlands,6018",-31.9204526,115.7860247,2020/10/1,1261000,271,7700,3600,0.329966737
"5/1 Pemberton Boulevard,Baldivis,6171",-32.32130196,115.8187348,2020/10/1,315000,136,41300,4800,1.689503431
"30 Wishaw Loop,Kinross,6028",-31.71647,115.72901,2020/10/1,590000,217,29000,2200,2.952024525
"11 Norfolk Street,South Perth,6151",-31.98225,115.86563,2020/10/1,2200000,312,3400,3400,0.256818023
"46 Sells Close,Gidgegannup,6083",-31.788249,116.208379,2020/10/1,525000,161,37700,22700,9.598536297
"3 Cockatoo Close,Singleton,6175",-32.44252,115.75966,2020/10/1,655000,301,55400,9500,2.987978665
"6 Philip Street,East Fremantle,6158",-32.03134,115.77326,2020/10/1,2400000,409,11900,2000,2.50597809
"11A Broun Avenue,Bedford,6052",-31.90955,115.89858,2020/10/1,643000,137,6100,1400,0.287695456
"46 Nidjalla Loop,Swanbourne,6010",-31.97147914,115.768255,2020/10/1,1800000,284,8800,1300,1.170605691
"5/42 Gillett Drive,Kardinya,6163",-32.06915,115.81309,2020/10/1,285000,68,13700,3500,0.487905311
"5/9 Louise Street,Rockingham,6168",-32.283,115.74924,2020/10/1,163000,71,38200,1400,0.558005237
"38 Alumni Terrace,Churchlands,6018",-31.92522232,115.7917259,2020/10/1,2200000,373,7000,3200,0.470181765
"3 Citrine Gardens,Forrestfield,6058",-31.98892,115.99148,2020/10/1,560000,215,13200,6800,2.349087316
"18 Abbeytown Circle,Waikiki,6169",-32.32380572,115.7647445,2020/10/1,468500,236,42300,478,1.160043321
"67/4 Delhi Street,West Perth,6005",-31.94528476,115.8454058,2020/10/1,365000,81,1500,46,0.850753277
"30A Karel Avenue,Willetton,6155",-32.04685475,115.8735279,2020/10/1,507000,75,10600,1800,0.288720729
"17 Dunlowe Loop,Warnbro,6169",-32.34882,115.76473,2020/10/1,350000,152,45000,2500,0.641085947
"6 Newlyn Place,Yanchep,6035",-31.55336,115.63784,2020/10/1,445000,219,49100,10900,0.537873397
"17 Driftwood Rise,Quinns Rocks,6030",-31.6698,115.6975,2020/10/1,500000,165,35000,3800,1.136961049
"11A Shirley Avenue,Mount Pleasant,6153",-32.03793,115.85429,2020/10/1,1000000,221,9600,1000,1.484875168
"17 Glenariff Boulevard,Canning Vale,6155",-32.09280813,115.9197741,2020/10/1,473000,153,16700,5900,1.136012154
"4/57 Scaddan Street,Bassendean,6054",-31.90429,115.93991,2020/10/1,310000,96,9300,680,0.98864108
"4/52 Bayview Terrace,Yangebup,6164",-32.126296,115.802162,2020/10/1,292500,84,20100,5300,2.174681243
"30 Sproxton Way,Embleton,6062",-31.90166598,115.9156806,2020/10/1,520000,140,7800,1900,1.424005791
"15 Whyalla Chase,Tapping,6065",-31.71331,115.79511,2020/10/1,530000,217,27300,4400,1.63396828
"38A Birdwood Street,Innaloo,6018",-31.88593,115.79098,2020/10/1,585000,135,9800,1600,1.883280915
"47 Helpman Way,Padbury,6025",-31.80977,115.76389,2020/10/1,715000,175,18200,2000,1.384127613
"4 Yeovil Crescent,Bicton,6157",-32.03633533,115.7814723,2020/10/1,950000,220,11900,2900,2.390969789
"15/27 Swan Street,Osborne Park,6017",-31.89229879,115.8264543,2020/10/1,327000,71,7300,2100,1.341745383
"47 Constellation Drive,Ocean Reef,6027",-31.75293,115.73565,2020/10/1,750000,258,25100,3100,0.428535888
"118 Lefroy Road,Beaconsfield,6162",-32.06690006,115.7749847,2020/10/1,795000,159,15000,3300,0.669743075
"30 Partridge Way,Thornlie,6108",-32.05107,115.94315,2020/10/1,397000,106,13600,962,0.793829968
"6 Sharach Retreat,Hilbert,6112",-32.1779372,115.9891049,2020/10/1,690000,217,28000,3500,2.260001618
"6 Shalimar Street,Landsdale,6065",-31.79937505,115.8711984,2020/10/1,680000,243,17100,8400,0.908157815
"5 The Lakes Boulevard,Jandakot,6164",-32.11007529,115.8546521,2020/10/1,480000,213,17600,1700,0.831074368
"179 Weaponess Road,Wembley Downs,6019",-31.91415051,115.7723866,2020/10/1,735000,120,9200,4800,1.095042585
"11 Parkin Way,Marangaroo,6064",-31.82395,115.8503,2020/10/1,462500,161,14300,6400,1.603936401
"129 Keane Road,Harrisdale,6112",-32.12770031,115.9300832,2020/10/1,369000,117,20700,6800,1.86411495
"47 Brolga Promenade,Willetton,6155",-32.05135,115.87683,2020/10/1,751000,280,11100,2200,0.819124515
"38 Vistula Terrace,Kelmscott,6111",-32.10968,116.02296,2020/10/1,426000,143,23400,995,1.527958256
"47 Alice Road,Cardup,6122",-32.24567,115.99893,2020/10/1,530000,205,35200,10300,2.489087235
"38 Valinco Avenue,Ellenbrook,6069",-31.78818,115.95805,2020/10/1,420000,158,20500,12500,0.188465596
"6 Sanford Court,Heathridge,6027",-31.75617,115.74714,2020/10/1,590000,158,24300,2300,0.724268382
"46A Rosebery Street,Bayswater,6053",-31.9188469,115.896018,2020/10/1,675000,178,5100,567,0.921845756
"5 Verdello Way,Pearsall,6065",-31.78452438,115.8150768,2020/10/1,437000,171,19100,3500,0.191584282
"67 Abington Avenue,Baldivis,6171",-32.33476148,115.8136779,2020/10/1,285000,116,42800,4400,1.387271322
"4/40 Banksia Terrace,Kensington,6151",-31.9795,115.8799,2020/10/1,550000,96,3600,2300,1.31865245
"38 Redmond Road,Hamilton Hill,6163",-32.07878,115.79081,2020/10/1,570000,92,15500,5800,0.718545865
"38 Pembroke Street,Bicton,6157",-32.02669448,115.7892973,2020/10/1,805000,205,10600,3600,1.08928805
"3 Darby Way,Byford,6122",-32.22243091,115.9912128,2020/10/1,462500,240,32600,8000,1.009852471
"38 Oakland Hills Boulevard,Currambine,6028",-31.74041,115.74157,2020/10/1,502000,149,26100,1900,1.59763124
"3 Cumberland Drive,Hillarys,6025",-31.80181,115.74054,2020/10/1,1050000,258,20400,4100,0.430364298
"4/209 Edinboro Street,Joondanna,6060",-31.90668,115.84078,2020/10/1,520000,116,5400,1900,0.806161549
"4 Wicklow Close,Beaconsfield,6162",-32.07026058,115.7632731,2020/10/1,955000,272,15900,2700,0.514967606
"128A Ninth Avenue,Inglewood,6052",-31.9241,115.88876,2020/10/1,850000,236,4200,542,1.480330938
"14 Dolphin Road,Safety Bay,6169",-32.30654,115.73531,2020/10/1,590000,110,41100,3100,0.643079281
"12 Blakey Street,Waikiki,6169",-32.32686631,115.745145,2020/10/1,595000,191,43100,2100,1.728521443
"41 Amalfi Drive,Hillarys,6025",-31.81864,115.74332,2020/10/1,1350000,397,18500,3800,1.01863461
"6 Heron Court,High Wycombe,6057",-31.94222,115.99222,2020/10/1,375000,114,12600,5600,4.114559551
"41 Ambassador Drive,Currambine,6028",-31.73227,115.75032,2020/10/1,683000,266,26600,817,1.199137463
"16 Bolderwood Drive,South Lake,6164",-32.10232,115.84328,2020/10/1,435000,152,16800,2900,0.789176583
"36 Stormbird Loop,Currambine,6028",-31.7331,115.7388,2020/10/1,511000,208,26900,1400,2.194532441
"36 Pira Loop,Byford,6122",-32.20817692,116.009297,2020/10/1,345000,168,31800,6100,1.834754164
"52 Hamilton Street,Bayswater,6053",-31.92148648,115.9162095,2020/10/1,470000,108,6400,515,1.84731314
"31 Oakdene Drive,Madeley,6065",-31.80838833,115.8231949,2020/10/1,475000,147,16400,3900,1.38888781
"52 Lincoln Road,Morley,6062",-31.88548,115.89346,2020/10/1,460000,114,8100,4100,1.602220664
"12 Briggs Court,Beaconsfield,6162",-32.07347,115.77949,2020/10/1,529000,128,15400,4000,1.066873027
"31 Rio Marina Way,Mindarie,6030",-31.69657,115.71534,2020/10/1,535000,170,31500,2200,0.743220297
"69 Duke Street,East Fremantle,6158",-32.04598,115.76304,2020/10/1,1045000,139,13800,1800,0.707131255
"17 Barridale Drive,Kingsley,6026",-31.82015,115.79901,2020/10/1,635000,180,15800,1500,0.988411736
"122 Palmerston Street,Mosman Park,6012",-32.01695,115.76612,2020/10/1,1250000,155,11300,1200,0.9492587
"17 Barney Street,Mount Hawthorn,6016",-31.92001871,115.825839,2020/10/1,650000,122,4800,653,0.493471743
"145 Banrock Drive,Ellenbrook,6069",-31.75170564,115.991383,2020/10/1,270000,105,25600,15600,2.901099774
"45 Boscastle Way,Darch,6065",-31.81446527,115.8494983,2020/10/1,700000,269,15400,6300,0.819871266
"31 Santa Ana Mews,Currambine,6028",-31.73829,115.74389,2020/10/1,595000,164,26200,1600,1.660814386
"45 Boboli Way,Pearsall,6065",-31.78154656,115.8199809,2020/10/1,520000,201,19400,4100,0.760615837
"31 Shortridge Way,Quinns Rocks,6030",-31.65839,115.70077,2020/10/1,405000,132,36000,2600,0.916482657
"41 Guron Road,Duncraig,6023",-31.82742,115.77722,2020/10/1,775000,250,15900,1200,0.961995536
"16 Catseye Crescent,Wellard,6170",-32.26378429,115.8493629,2020/10/1,435000,200,34700,3000,1.42355903
"6 Florida Drive,Landsdale,6065",-31.82055345,115.8549489,2020/10/1,420000,126,14700,6800,1.613611104
"41 Halifax Boulevard,Mindarie,6030",-31.68018,115.70622,2020/10/1,740000,230,33600,3200,0.356389638
"6 Florence Street,Rockingham,6168",-32.27770568,115.7259648,2020/10/1,1350000,333,38300,3600,1.020681465
"31 Tanson Road,Parmelia,6167",-32.2432,115.81983,2020/10/1,260000,179,32600,2300,0.724473248
"31 Milgun Drive,Yangebup,6164",-32.12682,115.81721,2020/10/1,415000,118,19800,3900,0.786453494
"51A Outlook Drive,Edgewater,6027",-31.76156309,115.7848502,2020/10/1,450000,124,22300,1300,0.85989008
"125 Aldersea Circle,Clarkson,6030",-31.68157,115.72284,2020/10/1,322500,118,32800,1800,0.588082933
"31 Kookynie Loop,Baldivis,6171",-32.32776067,115.8165897,2020/10/1,375000,184,42000,4600,1.316401192
"46 Barker Street,Belmont,6104",-31.94659,115.92383,2020/10/1,700000,250,6200,3000,1.695230729
"6 Manuka Place,Duncraig,6023",-31.83358,115.76982,2020/10/1,570400,142,15700,2200,1.323209941
"6 Malmaison Way,Landsdale,6065",-31.8024269,115.8699691,2020/10/1,608500,190,16700,8300,0.552453652
"12 Alandale Road,Greenmount,6056",-31.89879,116.04417,2020/10/1,500000,180,18500,4200,1.258137999
"51 Armadale Crescent,Coolbinia,6050",-31.91461,115.85278,2020/10/1,2050000,349,4200,2800,1.656372607
"51 Celadon Loop,Banksia Grove,6031",-31.69963,115.80699,2020/10/1,395000,154,28500,6600,0.989845464
"127 Foxton Drive,Oakford,6121",-32.19052,115.91148,2020/10/1,1380000,600,27200,8100,6.832778798
"37 Elmore Way,High Wycombe,6057",-31.933351,116.007067,2020/10/1,545000,228,14200,4700,4.570361539
"51 Grandis Boulevard,Banksia Grove,6031",-31.69492003,115.7971868,2020/10/1,350000,171,29200,5800,0.421355856
"12 Alston Close,Waikiki,6169",-32.32027203,115.7568082,2020/10/1,302000,137,42100,1300,0.550309643
"68 East Street,Mount Hawthorn,6016",-31.92107143,115.8305313,2020/10/1,800000,165,4400,1000,0.758895553
"11 Moonbooli Street,Forrestfield,6058",-31.97476427,116.0088715,2020/10/1,610000,289,14400,9300,0.212442175
"68 Gladstone Road,Rivervale,6103",-31.9619441,115.9086705,2020/10/1,654000,105,4800,854,1.022359782
"37 Quilter Drive,Duncraig,6023",-31.84309,115.78068,2020/10/1,895000,251,14200,1500,1.192823061
"40 Winter Drive,Thornlie,6108",-32.08065188,115.9526172,2020/10/1,528000,229,16800,3700,1.730625552
"126 Clyde Avenue,Baldivis,6171",-32.33907138,115.8125436,2020/10/1,440000,189,43300,4400,1.167953468
"125B Ravenscar Street,Doubleview,6018",-31.88628,115.78561,2020/10/1,605000,124,10100,2000,1.554629206
"12 Amsterdam Crescent,Alkimos,6038",-31.62429039,115.6829742,2020/10/1,400000,161,40100,2000,3.899459469
"45 Starling Street,Hamilton Hill,6163",-32.08219,115.77329,2020/10/1,590000,103,16600,4300,0.478154534
"16 Alandale Road,Greenmount,6056",-31.89764,116.04468,2020/10/1,500000,102,18600,4200,1.130601031
"18 Balboa Row,Willetton,6155",-32.06002,115.88417,2020/10/1,770000,222,12200,3300,0.487868169
"17 Callistemon Approach,Atwell,6164",-32.1473,115.86906,2020/10/1,670000,258,21700,2700,0.593663
"16 Alvah Street,St James,6102",-31.99736,115.9068,2020/10/1,530000,99,6800,1600,1.623530531
"45 Peterborough Circle,North Lake,6163",-32.08464,115.84593,2020/10/1,728000,231,14800,2100,1.489827427
"51 Star Street,Carlisle,6101",-31.97576,115.91504,2020/10/1,590000,108,5900,671,0.795000565
"36A Norma Road,Alfred Cove,6154",-32.03444,115.82257,2020/10/1,680000,158,9800,3300,1.308065871
"148 ARDROSS Street,Mount Pleasant,6153",-32.02116183,115.842319,2020/10/1,740000,170,7900,1800,1.139958666
"6 Kerry Street,Hamilton Hill,6163",-32.08136184,115.7747294,2020/10/1,480000,71,16400,4300,0.380617901
"6 Lindus Mews,Warnbro,6169",-32.34594,115.76709,2020/10/1,296000,168,44700,2200,0.752296551
"66 Mint Street,East Victoria Park,6101",-31.98026204,115.9091268,2020/10/1,510000,93,5600,301,1.016298834
"15 Bradman Drive,Butler,6036",-31.65484248,115.7061067,2020/10/1,435000,220,36100,2200,0.328126137
"39 Donabate Road,Ridgewood,6030",-31.6584,115.716922,2020/10/1,506000,247,35400,3000,0.673517625
"130 Broadway,Bayswater,6053",-31.90108479,115.9310136,2020/10/1,625000,185,8900,1400,1.201206008
"17 Windsor Place,Kallaroo,6025",-31.79054,115.75412,2020/10/1,545000,107,20500,2800,1.382767628
"4 Meere Lane,Clarkson,6030",-31.6766,115.72956,2020/10/1,350000,152,33000,1800,0.284167881
"15 Finlay Court,Rivervale,6103",-31.96424,115.92222,2020/10/1,640000,120,6100,2200,1.297125236
"17 Wooramel Street,Heathridge,6027",-31.75613,115.74818,2020/10/1,545000,139,24200,2200,0.819455682
"61 Thompson Road,North Fremantle,6159",-32.0297,115.75421,2020/10/1,1200000,175,13100,225,2.11443402
"3 Tryall Avenue,Port Kennedy,6172",-32.36078,115.75245,2020/10/1,347000,139,46600,4100,1.803473723
"5 Danti Link,Darch,6065",-31.81275995,115.8517523,2020/10/1,680000,210,15500,6500,0.977728455
"5 Darvel Close,Kinross,6028",-31.72429,115.73691,2020/10/1,520000,183,27900,1300,2.743658536
"3 Law Court,Winthrop,6150",-32.05755,115.81741,2020/10/1,780000,240,12400,3300,1.682743418
"4 Moreto Turn,Caversham,6055",-31.86455998,115.9697503,2020/10/1,468000,255,14300,3800,3.254574012
"137 Palmateer Drive,Bickley,6076",-32.00369,116.08763,2020/10/1,1325000,200,22300,11100,1.368713421
"61 Homestead Drive,Clarkson,6030",-31.680346,115.731029,2020/10/1,469000,170,32600,1300,0.519504513
"61 Hebrides Drive,Seville Grove,6112",-32.12878936,115.9862708,2020/10/1,375000,145,23000,2500,1.476873585
"5 Enlie Lane,Warnbro,6169",-32.34764229,115.7686096,2020/10/1,322000,163,44800,2300,0.92321474
"61 Daleford Way,Southern River,6110",-32.10441692,115.9496028,2020/10/1,690000,266,19000,6400,1.322615528
"5 Fontina Road,Spearwood,6163",-32.1045823,115.7755181,2020/10/1,660000,210,18700,6500,2.413926002
"5 Fourth Avenue,Bassendean,6054",-31.90076698,115.9513104,2020/10/1,475000,121,10400,443,1.588031401
"48A Mckenzie Way,Embleton,6062",-31.90134894,115.9063268,2020/10/1,669900,195,7200,2000,0.60131113
"5 Fox Close,Waikiki,6169",-32.30195,115.76763,2020/10/1,249000,94,39900,1400,1.769409621
"3 Woodswallow Way,Alkimos,6038",-31.62264991,115.6784681,2020/10/1,375000,139,40500,2500,4.314126165
"4 Oregon Place,Cooloongup,6168",-32.28704,115.77103,2020/10/1,340000,184,38200,978,1.786205883
"138 Miles Street,Karrinyup,6018",-31.88209725,115.7786809,2020/10/1,850000,229,11500,3300,1.305756285
"483 Warwick Road,Greenwood,6024",-31.8335,115.81969,2020/10/1,500000,168,13700,2500,0.702490378
"4 Camm Place,Waikiki,6169",-32.30449,115.76747,2020/10/1,295000,110,40200,1700,1.529508826
"112A Ewen Street,Scarborough,6019",-31.89953,115.77607,2020/10/1,605000,125,9800,2800,0.185875201
"3 Kilgetty Gate,Butler,6036",-31.6418,115.70161,2020/10/1,465000,342,37600,731,1.28627871
"3 Stortford Road,Southern River,6110",-32.10354735,115.9452767,2020/10/1,620000,289,18700,6300,0.912551209
"4 Gaunt Street,Eden Hill,6054",-31.89091,115.95342,2020/10/1,350000,89,11200,1100,2.288127645
"5 Brasted Way,Butler,6036",-31.65183213,115.7051225,2020/10/1,370000,121,36500,1900,0.339324466
"17 Sasse Avenue,Mount Hawthorn,6016",-31.92377802,115.8292502,2020/10/1,785000,118,4200,1200,0.572663375
"5 Aachen Crescent,Gwelup,6018",-31.86279,115.80012,2020/10/1,606000,120,11400,2000,1.820834458
"3 Philadelphia Parade,Canning Vale,6155",-32.08242105,115.9309604,2020/10/1,615000,200,16000,4400,0.772568336
"4A Ventnor Avenue,Mount Pleasant,6153",-32.02521391,115.8449202,2020/10/1,2000000,377,8200,2000,1.036161549
"132A Arkana Road,Westminster,6061",-31.86659171,115.8412511,2020/10/1,365000,168,9700,4600,1.666549433
"4 Karakin Terrace,Ellenbrook,6069",-31.76221336,115.9805453,2020/10/1,355000,137,24100,14900,1.366951285
"63 Bayport Circuit,Mindarie,6030",-31.69393,115.70853,2020/10/1,685000,220,32100,2800,1.116660069
"3 Nymans Close,Landsdale,6065",-31.81027386,115.8667532,2020/10/1,495000,194,15800,7900,0.389649068
"5 Armada Close,Port Kennedy,6172",-32.36629,115.7535,2020/10/1,330000,141,47200,4600,2.3639927
"15 huxleys Trail,Burns Beach,6028",-31.725741,115.7337711,2020/10/1,642000,223,27900,1600,2.923275478
"5 Ava Court,Quinns Rocks,6030",-31.65813,115.69153,2020/10/1,630000,227,36400,2700,1.755859306
"132 Albany Highway,Bedfordale,6112",-32.15892,116.02783,2020/10/1,580000,195,28000,1500,1.301782269
"17 Tryall Avenue,Port Kennedy,6172",-32.36177,115.75177,2020/10/1,290000,130,46700,4200,1.929026029
